sep=;
Astrée Analysis Report
1. Results
1.1. Control flow
Caller;Callee;Call site;Process
rba_IoExtTle75602_DioGet;rba_IoMcuDio_Get;ALL_bc_with_context.c:102660.32-80;Process 42
rba_IoExtTle75602_DioGet;Det_ReportError;ALL_bc_with_context.c:102675.31-117;main-process
rba_IoExtTle75602_DioGet;Det_ReportError;ALL_bc_with_context.c:102687.23-109;main-process
rba_IoExtTle75602_DioGet;Det_ReportError;ALL_bc_with_context.c:102702.15-101;main-process
rba_IoExtTle75602_DioGet;rba_IoMcuDio_Get;ALL_bc_with_context.c:102660.32-80;main-process
rba_IoExtTle75602_DioGetDiag;Det_ReportError;ALL_bc_with_context.c:96501.31-117;Process 42
rba_IoExtTle75602_DioGetDiag;Det_ReportError;ALL_bc_with_context.c:96520.19-105;Process 42
rba_IoExtTle75602_DioGetDiag;Det_ReportError;ALL_bc_with_context.c:96526.15-101;Process 42
rba_IoExtTle75602_DioGetDiag;rba_IoExtTle75602_Prv_GetDiagInfo;ALL_bc_with_context.c:96497.37-109;Process 42
rba_IoExtTle75602_DioSet;Det_ReportError;ALL_bc_with_context.c:103270.27-113;Process 42
rba_IoExtTle75602_DioSet;Det_ReportError;ALL_bc_with_context.c:103283.19-105;Process 42
rba_IoExtTle75602_DioSet;Det_ReportError;ALL_bc_with_context.c:103290.15-101;Process 42
rba_IoExtTle75602_DioSet;rba_IoExtLib_TstdFlg_EdgeNotification;ALL_bc_with_context.c:103246.42-103248.88;Process 42
rba_IoExtTle75602_DioSet;rba_IoExtTle75602_Prv_Spi_SetOutCon;ALL_bc_with_context.c:103223.28-90;Process 42
rba_IoExtTle75602_DioSet;rba_IoMcuDio_Set;ALL_bc_with_context.c:103229.40-86;Process 42
rba_IoExtTle75602_DioSwitchOff;Det_ReportError;ALL_bc_with_context.c:103339.19-105;Process 42
rba_IoExtTle75602_DioSwitchOff;Det_ReportError;ALL_bc_with_context.c:103346.15-101;Process 42
rba_IoExtTle75602_DioSwitchOff;rba_IoExtTle75602_DioSet;ALL_bc_with_context.c:103328.28-100;Process 42
rba_IoExtTle75602_DioTstImp;Det_ReportError;ALL_bc_with_context.c:96602.31-117;Process 42
rba_IoExtTle75602_DioTstImp;Det_ReportError;ALL_bc_with_context.c:96608.27-113;Process 42
rba_IoExtTle75602_DioTstImp;Det_ReportError;ALL_bc_with_context.c:96620.19-105;Process 42
rba_IoExtTle75602_DioTstImp;Det_ReportError;ALL_bc_with_context.c:96626.15-101;Process 42
rba_IoExtTle75602_DioTstImp;rba_IoExtTle75602_Prv_ReqTstImp;ALL_bc_with_context.c:96598.33-86;Process 42
rba_IoExtTle75602_Ini;Det_ReportError;ALL_bc_with_context.c:310821.39-125;main-process
rba_IoExtTle75602_Ini;Det_ReportError;ALL_bc_with_context.c:310834.35-121;main-process
rba_IoExtTle75602_Ini;Det_ReportError;ALL_bc_with_context.c:310840.31-117;main-process
rba_IoExtTle75602_Ini;Det_ReportError;ALL_bc_with_context.c:310846.27-113;main-process
rba_IoExtTle75602_Ini;Det_ReportError;ALL_bc_with_context.c:310852.23-109;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310760.29-99;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310763.29-101;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310765.29-101;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310767.29-98;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310769.29-102;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310771.29-99;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310773.29-102;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310779.33-106;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310781.33-105;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310783.33-105;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310785.33-102;main-process
rba_IoExtTle75602_Ini;Spi_RbTransmit;ALL_bc_with_context.c:310817.40-110;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310648.25-310651.89;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310653.25-310656.94;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310658.25-310661.92;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310663.25-310666.89;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310668.25-310671.91;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310673.25-310676.91;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310678.25-310681.88;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310683.25-310686.92;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310688.25-310691.94;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310693.25-310696.89;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310698.25-310701.92;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310703.25-310706.94;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310708.25-310711.91;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310713.25-310716.93;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310718.25-310721.91;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310723.25-310726.93;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310728.25-310731.88;main-process
rba_IoExtTle75602_Ini;Spi_SetupEB;ALL_bc_with_context.c:310733.25-310736.90;main-process
rba_IoExtTle75602_Init;Det_ReportError;ALL_bc_with_context.c:311134.15-101;main-process
rba_IoExtTle75602_KeepAliveErrorDrv;Det_ReportError;ALL_bc_with_context.c:308384.27-113;Process 42
rba_IoExtTle75602_KeepAliveErrorDrv;Det_ReportError;ALL_bc_with_context.c:308403.15-101;Process 42
rba_IoExtTle75602_KeepAliveErrorIni;Det_ReportError;ALL_bc_with_context.c:308658.15-101;Process 42
rba_IoExtTle75602_Proc;rba_IoExtLib_TstdFlg_MeasurementEnd;ALL_bc_with_context.c:538553.34-90;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_CheckKeepAliveStatus;ALL_bc_with_context.c:538538.20-74;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_DiagIolTx___3129;ALL_bc_with_context.c:538541.20-70;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_EvalDiagSequence;ALL_bc_with_context.c:538535.20-70;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_OUTTx;ALL_bc_with_context.c:538572.12-41;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_SendDiagSequence;ALL_bc_with_context.c:538575.12-52;Process 42
rba_IoExtTle75602_Proc;rba_IoExtTle75602_Prv_TestPulse;ALL_bc_with_context.c:538568.20-53;Process 42
rba_IoExtTle75602_Prv_DiagIolTx___3129;rba_BswSrv_GetLockCommon___3129;ALL_bc_with_context.c:537809.6-39;Process 42
rba_IoExtTle75602_Prv_DiagIolTx___3129;rba_BswSrv_ReleaseLockCommon___3129;ALL_bc_with_context.c:537820.4-41;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;Spi_GetSequenceResult;ALL_bc_with_context.c:538208.32-107;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;Spi_GetSequenceResult;ALL_bc_with_context.c:538244.42-117;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;rba_IoExtTle75602_Prv_EvalErr___3133;ALL_bc_with_context.c:538229.12-59;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;rba_IoExtTle75602_Prv_IgrTstdFlag___3133;ALL_bc_with_context.c:538239.12-63;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;rba_IoExtTle75602_Prv_IgrTstdFlag___3133;ALL_bc_with_context.c:538257.12-63;Process 42
rba_IoExtTle75602_Prv_EvalDiagSequence;rba_IoExtTle75602_Prv_IgrTstdFlag___3133;ALL_bc_with_context.c:538276.8-59;Process 42
rba_IoExtTle75602_Prv_EvalErr___3133;rba_BswSrv_GetLockCommon___3133;ALL_bc_with_context.c:538028.14-47;Process 42
rba_IoExtTle75602_Prv_EvalErr___3133;rba_BswSrv_GetLockCommon___3133;ALL_bc_with_context.c:538047.14-47;Process 42
rba_IoExtTle75602_Prv_EvalErr___3133;rba_BswSrv_ReleaseLockCommon___3133;ALL_bc_with_context.c:538033.12-49;Process 42
rba_IoExtTle75602_Prv_EvalErr___3133;rba_BswSrv_ReleaseLockCommon___3133;ALL_bc_with_context.c:538164.12-49;Process 42
rba_IoExtTle75602_Prv_EvalErr___3133;rba_IoExtLib_TstdFlg_ReadFlags;ALL_bc_with_context.c:537919.25-91;Process 42
rba_IoExtTle75602_Prv_GetDiagInfo;rba_BswSrv_GetLockCommon___3132;ALL_bc_with_context.c:96360.10-43;Process 42
rba_IoExtTle75602_Prv_GetDiagInfo;rba_BswSrv_ReleaseLockCommon___3132;ALL_bc_with_context.c:96388.8-45;Process 42
rba_IoExtTle75602_Prv_GetDiagInfo;rba_BswSrv_GetLockCommon___3132;ALL_bc_with_context.c:96360.10-43;main-process
rba_IoExtTle75602_Prv_GetDiagInfo;rba_BswSrv_ReleaseLockCommon___3132;ALL_bc_with_context.c:96388.8-45;main-process
rba_IoExtTle75602_Prv_IgrTstdFlag___3133;rba_BswSrv_GetLockCommon___3133;ALL_bc_with_context.c:538192.10-43;Process 42
rba_IoExtTle75602_Prv_IgrTstdFlag___3133;rba_BswSrv_ReleaseLockCommon___3133;ALL_bc_with_context.c:538196.8-45;Process 42
rba_IoExtTle75602_Prv_IgrTstdFlag___3133;rba_IoExtLib_TstdFlg_ReadFlags;ALL_bc_with_context.c:538188.18-86;Process 42
rba_IoExtTle75602_Prv_OUTTx;Spi_RbTransmit;ALL_bc_with_context.c:285516.16-83;Process 42
rba_IoExtTle75602_Prv_OUTTx;rba_BswSrv_GetLockCommon___3129;ALL_bc_with_context.c:285495.10-43;Process 42
rba_IoExtTle75602_Prv_OUTTx;rba_BswSrv_ReleaseLockCommon___3129;ALL_bc_with_context.c:285506.8-45;Process 42
rba_IoExtTle75602_Prv_ReqTstImp;rba_BswSrv_GetLockCommon___3132;ALL_bc_with_context.c:96552.14-47;Process 42
rba_IoExtTle75602_Prv_ReqTstImp;rba_BswSrv_ReleaseLockCommon___3132;ALL_bc_with_context.c:96561.12-49;Process 42
rba_IoExtTle75602_Prv_ReqTstImp;rba_BswSrv_GetLockCommon___3132;ALL_bc_with_context.c:96552.14-47;main-process
rba_IoExtTle75602_Prv_ReqTstImp;rba_BswSrv_ReleaseLockCommon___3132;ALL_bc_with_context.c:96561.12-49;main-process
rba_IoExtTle75602_Prv_SendDiagSequence;Spi_RbTransmit;ALL_bc_with_context.c:285599.28-97;Process 42
rba_IoExtTle75602_Prv_SendDiagSequence;rba_BswSrv_GetLockCommon___3133;ALL_bc_with_context.c:285604.26-59;Process 42
rba_IoExtTle75602_Prv_SendDiagSequence;rba_BswSrv_GetLockCommon___3133;ALL_bc_with_context.c:285626.26-59;Process 42
rba_IoExtTle75602_Prv_SendDiagSequence;rba_BswSrv_ReleaseLockCommon___3133;ALL_bc_with_context.c:285611.24-61;Process 42
rba_IoExtTle75602_Prv_SendDiagSequence;rba_BswSrv_ReleaseLockCommon___3133;ALL_bc_with_context.c:285633.24-61;Process 42
rba_IoExtTle75602_Prv_Spi_SetOutCon;rba_BswSrv_GetLockCommon___3134;ALL_bc_with_context.c:103161.6-39;Process 42
rba_IoExtTle75602_Prv_Spi_SetOutCon;rba_BswSrv_ReleaseLockCommon___3134;ALL_bc_with_context.c:103174.4-41;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_BswSrv_GetLockCommon___3141;ALL_bc_with_context.c:538414.14-47;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_BswSrv_GetLockCommon___3141;ALL_bc_with_context.c:538474.26-59;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_BswSrv_ReleaseLockCommon___3141;ALL_bc_with_context.c:538423.12-49;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_BswSrv_ReleaseLockCommon___3141;ALL_bc_with_context.c:538485.24-61;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_IoExtLib_Timer_Fetch;ALL_bc_with_context.c:538463.23-538465.56;Process 42
rba_IoExtTle75602_Prv_TestPulse;rba_IoExtTle75602_Prv_TstPlsStart;ALL_bc_with_context.c:538490.24-59;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_GetSequenceResult;ALL_bc_with_context.c:285818.41-128;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_GetSequenceResult;ALL_bc_with_context.c:285967.41-128;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285766.24-104;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285804.24-104;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285829.28-104;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285899.28-108;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285907.32-108;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285953.24-104;Process 42
rba_IoExtTle75602_Prv_TpCallBack;Spi_RbTransmit;ALL_bc_with_context.c:285982.18-96;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtLib_Timer_Start;ALL_bc_with_context.c:285779.24-285783.48;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtLib_Timer_Start;ALL_bc_with_context.c:285849.24-285853.48;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtLib_Timer_Start;ALL_bc_with_context.c:285928.24-285932.48;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285770.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285789.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285809.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285833.20-60;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285840.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285859.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285903.20-60;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285911.24-64;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285919.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285938.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285958.16-56;Process 42
rba_IoExtTle75602_Prv_TpCallBack;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:285984.12-52;Process 42
rba_IoExtTle75602_Prv_TstdFlag_MeasurementStart;rba_IoExtLib_TstdFlg_MeasurementStart;ALL_bc_with_context.c:285113.18-76;Process 42
rba_IoExtTle75602_Prv_TstdFlag_MeasurementStart;rba_IoExtLib_TstdFlg_MeasurementStart;ALL_bc_with_context.c:285113.18-76;main-process
rba_IoExtTle75602_Prv_TstPlsEnd___3142;Spi_RbTransmit;ALL_bc_with_context.c:285708.10-86;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;Spi_RbTransmit;ALL_bc_with_context.c:285718.18-95;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;Spi_RbTransmit;ALL_bc_with_context.c:285723.18-95;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_BswSrv_GetLockCommon___3142;ALL_bc_with_context.c:285675.10-43;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_BswSrv_GetLockCommon___3142;ALL_bc_with_context.c:285688.10-43;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_BswSrv_ReleaseLockCommon___3142;ALL_bc_with_context.c:285681.8-45;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_BswSrv_ReleaseLockCommon___3142;ALL_bc_with_context.c:285694.8-45;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_IoExtLib_Timer_Free;ALL_bc_with_context.c:285670.10-82;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_IoExtTle75602_Prv_OUTTx;ALL_bc_with_context.c:285727.4-33;Process 42
rba_IoExtTle75602_Prv_TstPlsEnd___3142;rba_IoExtTle75602_Prv_SendDiagSequence;ALL_bc_with_context.c:285729.4-44;Process 42
rba_IoExtTle75602_Prv_TstPlsStart;Spi_RbTransmit;ALL_bc_with_context.c:538351.24-103;Process 42
rba_IoExtTle75602_Prv_TstPlsStart;Spi_RbTransmit;ALL_bc_with_context.c:538359.24-103;Process 42
rba_IoExtTle75602_Prv_TstPlsStart;Spi_RbTransmit;ALL_bc_with_context.c:538374.20-96;Process 42
rba_IoExtTle75602_Prv_TstPlsStart;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:538378.12-52;Process 42
rba_IoExtTle75602_Prv_TstPlsStart;rba_IoExtTle75602_Prv_TstPlsEnd___3142;ALL_bc_with_context.c:538385.8-48;Process 42
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97266.31-117;Process 42
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97285.19-105;Process 42
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97291.15-101;Process 42
rba_IoExtTle75602_PwmGetDiag;rba_IoExtTle75602_Prv_GetDiagInfo;ALL_bc_with_context.c:97262.37-109;Process 42
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97266.31-117;main-process
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97285.19-105;main-process
rba_IoExtTle75602_PwmGetDiag;Det_ReportError;ALL_bc_with_context.c:97291.15-101;main-process
rba_IoExtTle75602_PwmGetDiag;rba_IoExtTle75602_Prv_GetDiagInfo;ALL_bc_with_context.c:97262.37-109;main-process
rba_IoExtTle75602_PwmSwitchOff;Det_ReportError;ALL_bc_with_context.c:376427.27-113;Process 42
rba_IoExtTle75602_PwmSwitchOff;Det_ReportError;ALL_bc_with_context.c:376440.19-105;Process 42
rba_IoExtTle75602_PwmSwitchOff;Det_ReportError;ALL_bc_with_context.c:376447.15-101;Process 42
rba_IoExtTle75602_PwmSwitchOff;rba_IoExtLib_tstdFlg_PwmDutyChangeNotification;ALL_bc_with_context.c:376410.34-376412.113;Process 42
rba_IoExtTle75602_PwmSwitchOff;rba_IoMcuPwm_SwitchOff;ALL_bc_with_context.c:376390.32-77;Process 42
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97338.31-117;Process 42
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97344.27-113;Process 42
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97356.19-105;Process 42
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97362.15-101;Process 42
rba_IoExtTle75602_PwmTstImp;rba_IoExtTle75602_Prv_ReqTstImp;ALL_bc_with_context.c:97334.33-86;Process 42
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97338.31-117;main-process
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97344.27-113;main-process
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97356.19-105;main-process
rba_IoExtTle75602_PwmTstImp;Det_ReportError;ALL_bc_with_context.c:97362.15-101;main-process
rba_IoExtTle75602_PwmTstImp;rba_IoExtTle75602_Prv_ReqTstImp;ALL_bc_with_context.c:97334.33-86;main-process
rba_IoExtTle75602_SetPeriodAndDuty;Det_ReportError;ALL_bc_with_context.c:376719.27-113;Process 42
rba_IoExtTle75602_SetPeriodAndDuty;Det_ReportError;ALL_bc_with_context.c:376732.19-105;Process 42
rba_IoExtTle75602_SetPeriodAndDuty;Det_ReportError;ALL_bc_with_context.c:376739.15-101;Process 42
rba_IoExtTle75602_SetPeriodAndDuty;rba_IoExtLib_tstdFlg_PwmDutyChangeNotification;ALL_bc_with_context.c:376702.34-376704.80;Process 42
rba_IoExtTle75602_SetPeriodAndDuty;rba_IoMcuPwm_SetPeriodAndDuty;ALL_bc_with_context.c:376690.32-111;Process 42
rba_IoMcuAdc_EnableGroupNotification;Adc_EnableGroupNotification;ALL_bc_with_context.c:311181.2-39;main-process
rba_IoMcuAdc_EnableHardwareTrigger;Adc_EnableHardwareTrigger;ALL_bc_with_context.c:311307.2-37;main-process
rba_IoMcuAdc_ForceLow;Adc_Rb_StartForceLow;ALL_bc_with_context.c:105642.14-79;Process 42
rba_IoMcuAdc_GetGroupStatus;Adc_GetGroupStatus;ALL_bc_with_context.c:311351.17-45;main-process
rba_IoMcuAdc_GetRatio;Det_ReportError;ALL_bc_with_context.c:105783.11-105784.18;Process 42
rba_IoMcuAdc_GetRatio;rba_IoMcuAdc_Reg2Ratio___3143;ALL_bc_with_context.c:105774.20-121;Process 42
rba_IoMcuAdc_GetRatio;rba_IoMcuAdc_Reg2Ratio___3143;ALL_bc_with_context.c:105774.20-121;main-process
rba_IoMcuAdc_GetRawRatio;rba_IoMcuAdc_GetRatio;ALL_bc_with_context.c:105795.14-64;Process 42
rba_IoMcuAdc_Init;Det_ReportError;ALL_bc_with_context.c:311461.11-311462.33;main-process
rba_IoMcuAdc_Init;Det_ReportError;ALL_bc_with_context.c:311477.13-311478.35;main-process
rba_IoMcuAdc_Init;rba_IoMcuAdc_EnableGroupNotification;ALL_bc_with_context.c:311482.4-49;main-process
rba_IoMcuAdc_Init;rba_IoMcuAdc_EnableHardwareTrigger;ALL_bc_with_context.c:311507.14-57;main-process
rba_IoMcuAdc_Init;rba_IoMcuAdc_GetGroupStatus;ALL_bc_with_context.c:311502.28-64;main-process
rba_IoMcuAdc_Init;rba_IoMcuAdc_SetupResultBuffer;ALL_bc_with_context.c:311472.15-114;main-process
rba_IoMcuAdc_Release;Adc_Rb_StopForceLow;ALL_bc_with_context.c:105831.2-23;Process 42
rba_IoMcuAdc_SetupResultBuffer;Adc_SetupResultBuffer;ALL_bc_with_context.c:311437.14-60;main-process
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_SAV_UBR_MON_ConvFnshd;ALL_bc_with_context.c:325092.4-40;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_01_00_ConvFnshd;ALL_bc_with_context.c:325093.4-52;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_01_00_OUT0_ConvFnshd;ALL_bc_with_context.c:325094.4-57;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_01_00_OUT1_ConvFnshd;ALL_bc_with_context.c:325095.4-57;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_02_00_ConvFnshd;ALL_bc_with_context.c:325096.4-52;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_02_00_OUT0_ConvFnshd;ALL_bc_with_context.c:325097.4-57;Process 42
rba_IoMcuCB_AdcGroup_Id00_rba_IoMcuAdc_Config;rba_IoSigAdc_rba_IoExtDipo_Dev_02_00_OUT1_ConvFnshd;ALL_bc_with_context.c:325098.4-57;Process 42
rba_IoMcuCB_AdcGroup_Id01_rba_IoMcuAdc_Config;rba_IoSigAdc_CtPSwtDiag_I_A_ConvFnshd;ALL_bc_with_context.c:325115.4-43;Process 42
rba_IoMcuDio_Get;Dio_ReadChannel;ALL_bc_with_context.c:102592.21-50;Process 42
rba_IoMcuDio_Get;Dio_ReadChannel;ALL_bc_with_context.c:102592.21-50;main-process
rba_IoMcuDio_Set;Dio_WriteChannel;ALL_bc_with_context.c:101160.12-49;Process 42
rba_IoMcuDio_Set;Dio_WriteChannel;ALL_bc_with_context.c:101166.12-49;Process 42
rba_IoMcuDio_Set;Dio_WriteChannel;ALL_bc_with_context.c:101160.12-49;main-process
rba_IoMcuDio_Set;Dio_WriteChannel;ALL_bc_with_context.c:101166.12-49;main-process
rba_IoMcuDio_SetDir;Det_ReportError;ALL_bc_with_context.c:103735.18-103738.33;Process 42
rba_IoMcuDio_SetDir;Port_SetPinDirection;ALL_bc_with_context.c:103756.20-76;Process 42
rba_IoMcuDio_SetDir;Port_SetPinMode;ALL_bc_with_context.c:103757.20-50;Process 42
rba_IoMcuDio_SetDir;Det_ReportError;ALL_bc_with_context.c:103735.18-103738.33;main-process
rba_IoMcuDio_SetDir;Port_SetPinDirection;ALL_bc_with_context.c:103756.20-76;main-process
rba_IoMcuDio_SetDir;Port_SetPinMode;ALL_bc_with_context.c:103757.20-50;main-process
rba_IoMcuDio_SwitchOff;Det_ReportError;ALL_bc_with_context.c:103786.10-103789.25;Process 42
rba_IoMcuIcu_GetFullSignalTimings;Icu_RbGetChannelClockRes;ALL_bc_with_context.c:340137.19-58;Process 42
rba_IoMcuIcu_GetFullSignalTimings;Icu_RbGetFullSignalTimings;ALL_bc_with_context.c:340136.4-65;Process 42
rba_IoMcuPwm_GetSnapshot;Pwm_RbGetSnapshot;ALL_bc_with_context.c:309243.12-63;Process 42
rba_IoMcuPwm_GetSnapshot;Pwm_RbTicksToUs;ALL_bc_with_context.c:309245.47-109;Process 42
rba_IoMcuPwm_GetSnapshot;Pwm_RbTicksToUs;ALL_bc_with_context.c:309246.47-109;Process 42
